Facility Number,Facility Name,HMIS,Province,District,Division,LOCATION,Sub-Location,Facility Type,Agency,Latitude,Longitude
20,ELGEYO BORDER DISP,1878,RIFT VALLEY,UASIN GISHU,MOIBEN,TEMBELIO,TUIYO LUK,4,MOH,0.548374,35.4175
30,KATUIYO DISP,2967,RIFT VALLEY,UASIN GISHU,AINABKOI,KIPKUBUS,SONGICH,4,MOH,0.329864,35.4193
4,CHEPSIR DISP,1575,RIFT VALLEY,KERICHO,KIPKELION,KAPSEGER,CHEPSIR,4,MOH,-0.283536,35.4259
43,MTARAGON DISP,1635,RIFT VALLEY,KERICHO,KIPKELION,KAMASIAN,MTARAGON,4,MOH,-0.092216,35.4268
75,UHURU DISP,3321,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPTAGAT,TENDWO,4,MOH,0.495567,35.4284
35,KIPKURERE DISP,1890,RIFT VALLEY,UASIN GISHU,KESSES,TIMBOROA,MATHARU,4,MOH,0.08,35.43
9,CHEBURBUI DISP,1875,RIFT VALLEY,UASIN GISHU,MOIBEN,KIMONING,CHEBURBUR,4,MOH,0.62114,35.4321
32,KONDABILET DISP,2014,RIFT VALLEY,MARAKWET,KAPCHEROP,CHEBORORWA,KONDABILET,4,MOH,0.942465,35.4325
57,SERGOT DISP,0,RIFT VALLEY,KEIYO,KAMARINY,IRONG,SERGOITKEIYO,4,MOH,0.669537,35.441331
21,ELGEYO DISP,3097,RIFT VALLEY,UASIN GISHU,MOIBEN,TEMBELIO,ELEGEYO BORDER,4,MOH,0.54321,35.4421
27,KAPTAT DISP,1886,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPTAGAT,TENDWO,4,MOH,0.46241,35.4441
6,BURNT FOREST RURAL HEALTH DEMONSTRATION CENTRE,1927,RIFT VALLEY,UASIN GISHU,AINABKOI,OLARE,KAPKENO,3,MOH,0.231535,35.4467
50,NABKOI DISP,1898,RIFT VALLEY,UASIN GISHU,KESSES,OL'LEINGUSE,LEINGUSE,4,MOH,0.094967,35.4521
24,KAPLENGE DISP,3323,RIFT VALLEY,MARAKWET,CHEBIEMIT,KUSERWO,YEMIT,4,MOH,0.99123,35.4523
42,MONMONIAT DISP,0,RIFT VALLEY,KERICHO,KIPKELION,CHEPSEGON,MOMONIAT,4,MOH,-0.242721,35.4523
24,MENET DISP,0,RIFT VALLEY,BOMET,BOMET CENTRAL,KIROMWOK,MENET,4,MOH,-0.771423,35.452341
13,KABIEGO DISP,25,RIFT VALLEY,MARAKWET,KAPYEGO,KAPYEGO,KAPYEGO,4,MOH,1.1746,35.4552
32,KIMONING DISP,4874,RIFT VALLEY,UASIN GISHU,MOIBEN,KIMONING,KAMAUA,4,MOH,0.590255,35.4594
0,LELECHWET DISP,0,RIFT VALLEY,KERICHO,KIPKELION,KIPSEGI,KAPKURESKERICHO,4,MOH,-0.107596,35.459517
29,KIPKELION SUB HEALTH CENTRE,1687,RIFT VALLEY,KERICHO,KIPKELION,KIPCHORAN,KIPKELION TOWN,3,MOH,-0.194253,35.4642
87,TURKWEL DISP,2161,RIFT VALLEY,TURKANA,TURKWEL,LORUGUM,TURKWEL,4,MOH,2.98245,35.466
62,SIGOR HEALTH CENTRE WEST POKOT,2208,RIFT VALLEY,WEST POKOT,SIGOR,WEI WEI,KORELLACH,3,MOH,1.50377,35.4719
29,KAPUTIR HEALTH CENTRE,2141,RIFT VALLEY,TURKANA,KATILU,KATILU,KALEMUNGOROK,3,MOH,2.10933,35.475
41,TEGAT DISP,1657,RIFT VALLEY,BOMET,LONGISA,TEGAT,TEGATBOMET,4,MOH,-0.789094,35.4776
44,MUGUMO-INI DISP,1636,RIFT VALLEY,KERICHO,LONDIANI,TENDENO,TENDENO,4,MOH,-0.001234,35.4778
14,KAPTAGAT DISP,652,RIFT VALLEY,KEIYO,CHEPKORIO,MARICHOR,FLAX,4,MOH,0.37342,35.4779
34,KIPKABUS DISP,1889,RIFT VALLEY,UASIN GISHU,AINABKOI,CHEPNG'OROR,KOILUGET,4,MOH,0.266133,35.4794
28,MEGWARA DISP,1806,RIFT VALLEY,NAROK,MARA,SIANA,SIANA,4,MOH,-1.51594,35.4804
67,TAMKAL DISP,2203,RIFT VALLEY,WEST POKOT,SIGOR,MWINO,KITOYO,4,MOH,1.4013,35.4812
29,KARUNA DISP,0,RIFT VALLEY,UASIN GISHU,MOIBEN,KARUNA,SOSIO,4,MOH,0.746853,35.4813
17,KAPTEREN HEALTH CENTRE,2959,RIFT VALLEY,KEIYO,KAMARINY,MUTEI,KAPTEREN,3,MOH,0.566355,35.487
2,CHEBIEMIT HEALTH CENTRE,2031,RIFT VALLEY,MARAKWET,CHEBIEMIT,MOIBEN,CHEBIEMIT,3,MOH,0.867231,35.495
55,SABOR DISP,133,RIFT VALLEY,KEIYO,CHEPKORIO,MOSOP,KAPTAGAT,4,MOH,0.428654,35.496561
23,KIPKABUS DISP,3502,RIFT VALLEY,KEIYO,CHEPKORIO,KABIEMIT,KABIEMITKEIYO,4,MOH,0.30045,35.49865
6,CHEPTONGEI DISP,4890,RIFT VALLEY,MARAKWET,CHEBIEMIT,KUSERWO,CHEPTONGEI,4,MOH,0.967819,35.5001
35,MATIRA DISP,3988,RIFT VALLEY,MARAKWET,KAPYEGO,KAPYEGO,KARARIA,4,MOH,1.12233,35.5024
26,KIMUGUL DISP,0,RIFT VALLEY,KERICHO,KIPKELION,KIMUGUL,KIPYEMIT,4,MOH,-0.25114,35.50264
5,CHEMANER DISP,1706,RIFT VALLEY,BOMET,LONGISA,CHEMANER,KAPSIGIRIO,4,MOH,-0.808628,35.5042
0,FLAX DISP,0,RIFT VALLEY,KEIYO,CHEPKORIO,MARICHOR,FLAX,4,MOH,0.374345,35.504642
6,ITEN DISTRICT HOSPITAL,2042,RIFT VALLEY,KEIYO,KAMARINY,IRONG,ITEN TOWNSHIP,1,MOH,0.6743,35.5058
40,KOYASA DISP,4000,RIFT VALLEY,TURKANA,KIBISH,NAITA,KOYASA,4,MOH,4.9912,35.5112
52,SUBUKIA DISP,6178,RIFT VALLEY,KERICHO,LONDIANI,TENDENO,SUBUKIA,4,MOH,0.006418,35.5118
43,TAMBACH SUB-DISTRICT HOSPITAL,2044,RIFT VALLEY,KEIYO,TAMBACH,KIPTUILONG,KAPTERIK,1,MOH,0.6,35.5163
41,SINGORE DISP,0,RIFT VALLEY,KEIYO,KAMARINY,KAMOI,SINGORE,4,MOH,0.716846,35.517
39,NKORI-NKORI DISP,3225,RIFT VALLEY,NAROK,OLOLULUNGA,OLOLULUNGA,NKORIKORI,4,MOH,-1.03713,35.519
33,MSEKEKWA HEALTH CENTRE,2022,RIFT VALLEY,KEIYO,KAMARINY,KAMOI,SINGORE,3,MOH,0.707923,35.519061
36,LEMOTIT DISP,1780,RIFT VALLEY,KERICHO,LONDIANI,LEMOTIT,SARAMEK,4,MOH,-0.091366,35.5203
4,CHEPKORIO HEALTH CENTRE,2033,RIFT VALLEY,KEIYO,CHEPKORIO,MARICHOR,FLAX,3,MOH,0.386649,35.5278
25,KIMOUT DISP,0,RIFT VALLEY,KERICHO,LONDIANI,KIPSIRICHET,JAGOROR,4,MOH,-0.168744,35.5279
42,KURESOI H C,4626,RIFT VALLEY,NAKURU,KURESOI,KIPTORORO,CHEMATICHNAKURU,3,MOH,-0.42423,35.53203
73,NDOINET DISP,1753,RIFT VALLEY,NAKURU,KURESOI,KIPTORORO,CHEMATICHNAKURU,4,MOH,-0.41324,35.53622
10,EMBABUT DISP,2470,RIFT VALLEY,MARAKWET,TIRAP,EMBOBUT,KIPCHUMWA,4,MOH,1.2512,35.5412
25,TIMBOROA HEALTH CENTRE,1980,RIFT VALLEY,KOIBATEK,MUMBERES,LEMBUS-MOSOP,SEGUTON/TIMBOROA,3,MOH,0.066667,35.54226
1,BIRETWA DISP,1995,RIFT VALLEY,KEIYO,SOY,CHEPSIGOT,KABITO,4,MOH,0.547939,35.5426
16,KAPTARAKWA SUB-DISTRICT HOSP,2040,RIFT VALLEY,KEIYO,CHEPKORIO,KAPTARAKWA,KAPTARAKWA,1,MOH,0.469086,35.5439
0,JAGOROR DISP,0,RIFT VALLEY,KERICHO,LONDIANI,KIPSIRICHET,JAGOROR,4,MOH,-0.147252,35.546299
0,EPKEE DISP,0,RIFT VALLEY,KEIYO,SOY,EPKE,EPKE,4,MOH,0.516546,35.548629
33,KATILU HEALTH CENTRE,2164,RIFT VALLEY,TURKANA,LOKICHAR,LOKICHAR,LOKICHARTURKANA,3,MOH,2.37529,35.5503
28,KOCHOLWO SUB-DISTRICT HOSP,3501,RIFT VALLEY,KEIYO,CHEPKORIO,TUMEIYO,CHEPKOSOM,1,MOH,0.26232,35.55123
42,LOMUT DISP,2193,RIFT VALLEY,WEST POKOT,CHESEGON,LOMUT,TOGHOMO,4,MOH,1.408,35.561
13,KAMWINGI DISP,1784,RIFT VALLEY,KERICHO,LONDIANI,SORGET,SORGET,4,MOH,-0.071809,35.562
58,SABOR DISP UASIN GISHU,1906,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPNGE'TUNY,KAPNG'ETUNY,4,MOH,0.17231,35.5641
9,KAPCHELAL DISP,3451,RIFT VALLEY,KEIYO,TAMBACH,KOKWAO,KAPCHELAL,4,MOH,0.841851,35.564107
61,SOGOO HEALTH CENTRE,1836,RIFT VALLEY,NAROK,MULOT,SOGOO,SOGOO,3,MOH,-0.819313,35.5643
29,LELBOINET HEALTH CENTRE,2016,RIFT VALLEY,KEIYO,CHEPKORIO,MARICHOR,LELBOINETKEIYO,3,MOH,0.358423,35.5659
37,SANGURURU DISP,3324,RIFT VALLEY,MARAKWET,KAPSOWAR,KOIBARAK,SUNG'URUR,4,MOH,0.886607,35.5661
8,KAMWOSOR HEALTH CENTRE,2045,RIFT VALLEY,KEIYO,CHEPKORIO,KAMWOSOR,KAMWOSOR,3,MOH,0.200269,35.5668
19,KEDOWA DISP,3449,RIFT VALLEY,KERICHO,LONDIANI,KEDOWA,KEDOWA,4,MOH,-0.2121,35.56792
24,KAPNGETUNY DISP,1881,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPNGE'TUNY,SILIBOI,4,MOH,0.136848,35.5705
34,MAINA DISP,2018,RIFT VALLEY,MARAKWET,TIRAP,KOIBATEK,MAINAMARA,4,MOH,1.03211,35.5712
37,NYARU DISP,3759,RIFT VALLEY,KEIYO,CHEPKORIO,NYARU,MWEN,4,MOH,0.327061,35.5771
31,KAMWAURA DISP/IKUMBI DISP,2808,RIFT VALLEY,NAKURU,KERINGET,TEMIYOTTA,CHEPTAGUMNAKURU,4,MOH,-0.41059,35.57717
51,CHEPTEBO DISP,3820,RIFT VALLEY,KEIYO,SOY,KIBARGOI,CHEPTEBO,4,MOH,0.498354,35.581925
37,LONDIANI SUB-DISTRICT HOSPITAL,1682,RIFT VALLEY,KERICHO,LONDIANI,LONDIANI,CHEPKONGONYKERI,1,MOH,-0.158796,35.5893
26,TORONGO HEALTH CENTRE,1981,RIFT VALLEY,KOIBATEK,MUMBERES,LEMBUS-MOSOP,TINETKOIBA,3,MOH,0.051004,35.5914
2,CHANGACH BARAK DISP,2955,RIFT VALLEY,KEIYO,SOY,KIBARGOI,CHANGACH,4,MOH,0.435036,35.5927
14,KAERIS DISP,2135,RIFT VALLEY,TURKANA,KAALING,KAERIS,KANGAPUR,4,MOH,4.03175,35.5928
44,LODWAR DISTRICT HOSPITAL,2172,RIFT VALLEY,TURKANA,CENTRAL,LODWAR TOWN,NAPETET,1,MOH,3.1176,35.5998
15,KAKMTI DISP,2015,RIFT VALLEY,MARAKWET,TIRAP,KIPKANER,CHESIYO,4,MOH,1.1123,35.6012
25,IKUMBI DISP,3,RIFT VALLEY,NAKURU,KERINGET,CHEMANER,CHEMANERNAKURU,4,MOH,-0.419557,35.6018
17,KAMOGO DISP,2002,RIFT VALLEY,MARAKWET,TIRAP,KIPKANER,KIMUREN,4,MOH,1.0923,35.6023
39,TUNYO DISP,4849,RIFT VALLEY,MARAKWET,TUNYO,ARROR,NIWAI,4,MOH,0.93241,35.6024
16,EMETIK DISP,1721,RIFT VALLEY,NAKURU,OLENGURUONE,EMITIK,EMITIK,4,MOH,-0.62071,35.60274
40,TUTURUNG DISP,4891,RIFT VALLEY,MARAKWET,TIRAP,KIPKANER,CHESIYO,4,MOH,1.12009,35.6062
3,CHEGILET DISP,2469,RIFT VALLEY,KEIYO,TAMBACH,KEU,CHEGILET,4,MOH,0.834932,35.606731
41,MITI TATU DISP,3655,RIFT VALLEY,KERICHO,LONDIANI,MASAITA,KONGONIKERICHO,4,MOH,-0.088815,35.607
0,EMSEA DISP,1999,RIFT VALLEY,KEIYO,SOY,KIBARGOI,EMSEA,4,MOH,0.455433,35.608014
104,TINET DISP,4625,RIFT VALLEY,NAKURU,KERINGET,TINET,KAPNANDA,4,MOH,-0.47866,35.61255
56,SEGO DISP,0,RIFT VALLEY,KEIYO,SOY,SOY,SEGO,4,MOH,0.39105,35.612694
7,ARPOLO DISP,2177,RIFT VALLEY,WEST POKOT,CHESEGON,LOMUT,PTIASIS,4,MOH,1.37708,35.6136
34,MUSKUT HEALTH CENTRE,2023,RIFT VALLEY,KEIYO,SOY,SOY,MUSKUT,3,MOH,0.381272,35.6268
40,SIMOTWO DISP,2956,RIFT VALLEY,KEIYO,CHEPKORIO,METKEI,TUGUMOIKEIYO,4,MOH,0.190118,35.627383
45,TOT HEALTH CENTRE,2041,RIFT VALLEY,KEIYO,CHEPKORIO,MAOI,KETIGOI,3,MOH,0.26886,35.6354
3,AP KIBISHI DISP,3230,RIFT VALLEY,TURKANA,KIBISH,NAITA,NAITA,4,MOH,5.2123,35.6412
43,LOCHWAANGAMATAK DISP,353,RIFT VALLEY,TURKANA,LOKICHAR,LOCHWANGAMATAK,LOCHWANGAMATAK,4,MOH,2.79122,35.64123
36,MOGIL DISP,2021,RIFT VALLEY,MARAKWET,TUNYO,KABAIMWA,CHUGOR,4,MOH,1.06114,35.6415
12,KABETWA DISP,2001,RIFT VALLEY,MARAKWET,TOT,MOKORO,OLOT,4,MOH,1.17124,35.6512
3,ARAMA DISP,0,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,LEMBUS CENTRAL,POROR/ARAMA,4,MOH,0.066415,35.6515
11,CHEPAKUNDI DISP,2814,RIFT VALLEY,NAKURU,OLENGURUONE,KAPLAMAI,CHEPAKUNDI,4,MOH,-0.67506,35.6553
16,KAINUK DISP,3049,RIFT VALLEY,TURKANA,KAINUK,KAINUK,KAINUK,4,MOH,1.84694,35.6562
77,SALAWA H C,1973,RIFT VALLEY,BARINGO,SALAWA,KABARNET SOI,SALAWABARINGO,3,MOH,0.499544,35.6603
62,MOLO SOUTH DISP,1745,RIFT VALLEY,NAKURU,KERINGET,NYOTA,OLUBUMBU,4,MOH,-0.34235,35.66088
51,OLOLUNGA HEALTH CENTRE,1834,RIFT VALLEY,NAROK,OLOLULUNGA,OLOLULUNGA,OLOLULUNGA,3,MOH,-1.00872,35.6611
24,KAPLUK DISP,1940,RIFT VALLEY,BARINGO,BARWESA,KABUTEI,KAPLUK,4,MOH,0.568488,35.6678
58,TABARE DISP,0,RIFT VALLEY,KEIYO,CHEPKORIO,METKEI,KIBIRIRSUS,4,MOH,0.18851,35.668471
10,CHEBARA HEALTH CENTRE,3984,RIFT VALLEY,NAKURU,KERINGET,CHEBARA,CHEBARANAKURU,3,MOH,-0.47481,35.6792
47,OLMESUTIE DISP,1818,RIFT VALLEY,NAROK,LOITA,OLMESUTIE,OLMESUTIE,4,MOH,-1.9071,35.6802
37,KIBOINO DISP,1947,RIFT VALLEY,BARINGO,SALAWA,KIBOINO,KIBOINO,4,MOH,0.455398,35.6828
83,OLENGURUENE HEALTH CENTRE,1771,RIFT VALLEY,NAKURU,OLENGURUONE,AMALO,AMALO,3,MOH,-0.58851,35.68496
37,KERINGETI HEALTH CENTRE,2809,RIFT VALLEY,NAKURU,KERINGET,KERINGET,KERINGETNAKURU,3,MOH,-0.42267,35.6881
40,KINYACH DISP,1948,RIFT VALLEY,BARINGO,BARTABWA,KINYACH,KINYACH,4,MOH,0.914745,35.69
32,KASITET DISP,0,RIFT VALLEY,BARINGO,SALAWA,KAPROPITA SOI,SAGASAK,4,MOH,0.405846,35.6918
35,KETURWO DISP,1945,RIFT VALLEY,BARINGO,BARWESA,LAWAN,KETURWO,4,MOH,0.660923,35.6946
9,IGURE DISP,2423,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,MAJI MAZURI,MAKUTANOKOIBA,4,MOH,-0.088048,35.697514
6,BARWESA H C,1933,RIFT VALLEY,BARINGO,BARWESA,LAWAN,BARWESSA,3,MOH,0.713168,35.7013
14,MAJI MAZURI DISP,1959,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,MAJI MAZURI,MAJI MAZURIKOIBA,4,MOH,-0.022201,35.7101
22,KANAKURUDIO DISP,365,RIFT VALLEY,TURKANA,LOKITAUNG,KATABOI,KATIKO,4,MOH,3.82112,35.7124
20,KAPKELELWA DISP,1939,RIFT VALLEY,BARINGO,SACHO,SACHO SOI,KAPKELELWA,4,MOH,0.367105,35.7144
6,ELDAMA RAVINE DISTRICT HOSPITAL,1982,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,LEMBUS CENTRAL,POROR/ARAMA,1,MOH,0.05,35.7167
66,MOGORWA H C,1962,RIFT VALLEY,BARINGO,TENGES,EMOM,CHEPLAMBUS,3,MOH,0.304039,35.7189
42,LOCHWA DISP,0,RIFT VALLEY,TURKANA,LOKICHAR,LOCHWANGAMATAK,NAPUSIMORU,4,MOH,2.63871,35.7197
34,KAPSIMBEIYWO DISP,3846,RIFT VALLEY,NAKURU,KERINGET,KAPSIMBEIYWO,KAPSIMBEIYWO,4,MOH,-0.48331,35.72376
58,LOIWAT DISP,3437,RIFT VALLEY,BARINGO,KOLLOWA,LOIWAT,LOIWAT,4,MOH,1.04812,35.7239
55,OLPASIMORU DISP,1819,RIFT VALLEY,NAROK,OLOKURTO,OLPUSIMORU,OLPUSIMORU,4,MOH,-0.56756,35.725
28,BARINGO HIGH SCHOOL DISP,3494,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,ELDAMA RAVINE,ELDAMA RAVINE,9,MOH,0.05168,35.733737
15,KABARNET DISTRICT HOSPITAL,1988,RIFT VALLEY,BARINGO,KABARNET,KABARNET MOSOP,KEWAMOI,1,MOH,0.4951,35.735
23,KAPKOLE DISP,1565,RIFT VALLEY,BARINGO,KABARNET,OROKWO,KAPCHEPTERIT,4,MOH,0.53378,35.7351
22,SIGORO DISP,3853,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,CHEMORGONG,SIGORO,4,MOH,0.12724,35.7352
91,KABARNET HIGH SCH. DISP,3752,RIFT VALLEY,BARINGO,KABARNET,KABARNET MOSOP,SEGUTON,9,MOH,0.502247,35.7387
26,KAPTIONY DISP,1941,RIFT VALLEY,BARINGO,BARWESA,LAWAN,BARWESSA,4,MOH,0.702451,35.7401
61,MOLO HOSPITAL,1781,RIFT VALLEY,NAKURU,MOLO,MOLO,MOLO,1,MOH,-0.24499,35.74045
27,KAPTUM DISP,1942,RIFT VALLEY,BARINGO,KABARTONJO,OSSEN,KAPTUMBARINGO,4,MOH,0.622743,35.7488
19,SABATIA DISP,3423,RIFT VALLEY,KOIBATEK,ESAGERI,SABATIA,KIROBON,4,MOH,-0.00833,35.7502
13,CHEPLAMBUS DISP,3751,RIFT VALLEY,BARINGO,TENGES,EMOM,CHEPLAMBUS,4,MOH,0.284218,35.7504
52,LOKITAUNG SUB-DISTRICT HOSP.,2173,RIFT VALLEY,TURKANA,LOKITAUNG,LOKITAUNG,NAKALALELOKITAUNG,1,MOH,4.2679,35.7514
23,SIRWA DISP,1975,RIFT VALLEY,KOIBATEK,SIRWA,SIRWA,SORE,4,MOH,0.200494,35.7517
25,KAPROPITA GIRLS HIGH SCH. DISP,2906,RIFT VALLEY,BARINGO,KABARNET,KAPROPITA,KINYO,4,MOH,0.488733,35.7522
11,KIPTUMO DISP,2540,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,ELDAMA RAVINE,TUIYOTICH,4,MOH,0.060688,35.7529
88,TIRIONDONIN DISP,3426,RIFT VALLEY,BARINGO,KABARTONJO,OSSEN,TIRIONDONIN,4,MOH,0.650876,35.7555
81,SUMEIYON DISP,3425,RIFT VALLEY,BARINGO,KABARTONJO,KATIORIN,SUMEIYON,4,MOH,0.583894,35.7555
50,KOLOA H C,3436,RIFT VALLEY,BARINGO,KOLLOWA,KOLLOWA,KOLLOWA,3,MOH,1.2162,35.7587
24,SOLIAN DISP,3850,RIFT VALLEY,KOIBATEK,ESAGERI,SABATIA,SOLIAN,4,MOH,0.009259,35.765234
0,KALABATA DISP,0,RIFT VALLEY,BARINGO,BARTABWA,KINYACH,KALABATA,4,MOH,0.94,35.77
9,BOSSEI DISP,1934,RIFT VALLEY,BARINGO,KABARTONJO,KELIO,KAPKIAMO,4,MOH,0.682357,35.777
55,MARIASHONI DISP,4620,RIFT VALLEY,NAKURU,ELBURGON,MARIASHONI,KITIRO,4,MOH,-0.363296,35.7784
8,BOROWININ DISP,0,RIFT VALLEY,BARINGO,KABARNET,KAPROPITA,KAPSOO/BOROWONI,4,MOH,0.440082,35.7792
36,KIBISH DISP,2144,RIFT VALLEY,TURKANA,KIBISH,KIBISH,KIBISH,4,MOH,5.387024,35.779489
8,ESAGERI DISP,1938,RIFT VALLEY,KOIBATEK,ESAGERI,SABATIA,LEBOLOS,4,MOH,-0.064319,35.781806
93,SACHO HIGH SCH. DISP,1971,RIFT VALLEY,BARINGO,SACHO,SACHO MOSOP,KABARAK,9,MOH,0.383322,35.7819
13,LEBOLOS DISP,4411,RIFT VALLEY,KOIBATEK,ESAGERI,SABATIA,LEBOLOS,4,MOH,-0.043385,35.78213
21,KAPKIAMO DISP,0,RIFT VALLEY,BARINGO,KABARTONJO,KELIO,KAPKIAMO,4,MOH,0.655565,35.7823
27,TUIYOTICH DISP,0,RIFT VALLEY,KOIBATEK,ESAGERI,LEMBUS-KABIMOI,KABIMOI,4,MOH,0.030198,35.7825
64,MUKINYAI DISP/SACHANGWAN,2752,RIFT VALLEY,NAKURU,MOLO,SACHANGWAN,KABIANGANAKURU,4,MOH,-0.20245,35.78406
47,KITURO H C,1954,RIFT VALLEY,BARINGO,KABARNET,KITURO,KITURO,3,MOH,0.484228,35.7846
56,OLUKURTO HEALTH CENTRE,1832,RIFT VALLEY,NAROK,OLOKURTO,OLOKURTO,OLOKURTO,3,MOH,-0.683834,35.7863
78,SERETUNIN SUB-H C,1994,RIFT VALLEY,BARINGO,KABARNET,EWALEL,SERETUNIN,3,MOH,0.556304,35.7864
16,KABARTONJO H C,1983,RIFT VALLEY,BARINGO,KABARTONJO,OSSEN,TIRIONDONIN,3,MOH,0.626092,35.7877
45,KIPTAGICH H C,1984,RIFT VALLEY,BARINGO,SACHO,SACHO MOSOP,KESETAN,3,MOH,0.358997,35.7909
38,NKARETA DISP,1814,RIFT VALLEY,NAROK,CENTRAL,NKARETA,NKARETA,4,MOH,-0.943775,35.791
33,KASOK DISP,0,RIFT VALLEY,BARINGO,KIPSARAMAN,KAPKATA,KAPKOIWA,4,MOH,0.723215,35.7971
86,TIMBOIYWO DISP,1979,RIFT VALLEY,BARINGO,SACHO,KABASIS,TIMBOIYWO,4,MOH,0.422063,35.7972
87,TIRIMIONIN DISP,3861,RIFT VALLEY,BARINGO,KABARTONJO,SAIMO,TIRIMIONIN,4,MOH,0.654225,35.8044
84,TENGES H C,1987,RIFT VALLEY,BARINGO,TENGES,TENGES,TENGES,3,MOH,0.327464,35.8045
75,POI DISP,1968,RIFT VALLEY,BARINGO,KIPSARAMAN,KAPKATA,TERIKKIPSARAMAN,4,MOH,0.748719,35.8064
17,EWASO NYIRO DISP,1825,RIFT VALLEY,NAROK,CENTRAL,LOWER MELILI,NAROK TOWN,4,MOH,-1.10613,35.8072
15,ELBURGON HOSPITAL,1764,RIFT VALLEY,NAKURU,ELBURGON,ELBURGON,ELBURGON,1,MOH,-0.30325,35.80739
82,TALAI DISP,1977,RIFT VALLEY,BARINGO,KABARNET,TALAI,KAPTUMOBARINGO,4,MOH,0.586035,35.809
1,AIYEBO DISP,0,RIFT VALLEY,BARINGO,KABARTONJO,SAIMO,TIRIMIONIN,4,MOH,0.667621,35.8125
21,SAOS DISP,0,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,SAOS/KIBIAS,SAOS,4,MOH,0.111879,35.8134
39,KIMUGUL DISP,2426,RIFT VALLEY,BARINGO,KIPSARAMAN,KAPTEBEREWO,ISSAS,4,MOH,0.713168,35.8145
10,KAPKEIN DISP,3435,RIFT VALLEY,KOIBATEK,KIMNG'OROM,CHEBEREN,CHEBEREN,4,MOH,0.249041,35.8157
20,SAGAT DISP,1972,RIFT VALLEY,KOIBATEK,ESAGERI,LEMBUS-KABIMOI,ORONGAI,4,MOH,0.053315,35.8157
4,BARTABWA DISP,1931,RIFT VALLEY,BARINGO,BARTABWA,NGOROBA,KESUMET,4,MOH,0.836503,35.816
90,BARTOLIMO SEC SCHOOL DISP,3492,RIFT VALLEY,BARINGO,KIPSARAMAN,KAPTEBEREWO,BARTOLIMO,9,MOH,0.686376,35.8192
18,KAPCHEPKOR DISP,2415,RIFT VALLEY,BARINGO,KABARTONJO,SAIMO,KAPCHEPKOR,4,MOH,0.624083,35.8192
70,NGETMOI DISP,1965,RIFT VALLEY,BARINGO,KABARNET,NGETIMOI,TIRIONY,4,MOH,0.416657,35.8207
5,BARTOLIMO DISP,1932,RIFT VALLEY,BARINGO,KIPSARAMAN,KAPTEBEREWO,BARTOLIMO,4,MOH,0.691064,35.8225
28,KAPTUMIN DISP,3849,RIFT VALLEY,BARINGO,KABARTONJO,SAIMO,TIRIMIONIN,4,MOH,0.654225,35.8225
45,LELECHWET DISP,1735,RIFT VALLEY,NAKURU,RONGAI,BOROR,BOROR,4,MOH,-0.2212,35.83034
31,KASISIT DISP,1944,RIFT VALLEY,BARINGO,KABARTONJO,SAIMO,KASISIT,4,MOH,0.63614,35.8312
29,MORIJO LOITA DISP,1807,RIFT VALLEY,NAROK,LOITA,MORIJO LOITA,MORIJO LOITA,4,MOH,-1.71902,35.8357
42,KIPCHERERE DISP,1950,RIFT VALLEY,BARINGO,KABARTONJO,BARTUM,KAPCHERERE,4,MOH,0.604054,35.8585
76,SABOR DISP,1970,RIFT VALLEY,BARINGO,MARIGAT,KIMALEL,SABOR,4,MOH,0.402363,35.8586
92,RONGAI HEALTH CENTRE,1772,RIFT VALLEY,NAKURU,RONGAI,RONGAI,RONGAINAKURU,3,MOH,-0.17066,35.85911
52,KORIEMA DISP,3851,RIFT VALLEY,BARINGO,MARIGAT,KIMALEL,KORIEMA,4,MOH,0.481214,35.861213
77,NYAKIAMBI DISP,2831,RIFT VALLEY,NAKURU,ELBURGON,MARIASHONI,NDOSHWA,4,MOH,-0.33124,35.86123
34,NAROK DISTRICT HOSPITAL,1838,RIFT VALLEY,NAROK,CENTRAL,LOWER MELILI,NAROK TOWN,1,MOH,-1.0961,35.8636
36,KIBINGOR DISP,1946,RIFT VALLEY,BARINGO,KABARNET,KIMONDIS,KATEMWO,4,MOH,0.520266,35.8648
35,NAROSURA HEALTH CENTRE,2383,RIFT VALLEY,NAROK,OSUPUKO,NAROOSURA,NAROOSURA,3,MOH,-1.53825,35.8675
7,EMINING HEALTH CENTRE,1992,RIFT VALLEY,KOIBATEK,EMINING,KIMOSE,KIMOSE,3,MOH,0.214364,35.8711
15,ENTOLTOL DISP,3220,RIFT VALLEY,NAROK,OLOKURTO,ENABELIBEL,KISIRIRI,4,MOH,-0.940773,35.879847
